Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Nyadiew Puoch,POR,POR vs. LV,07/10/2026,2026,L,13,4,2,3,66.7,0,1,0.0,0,1,0.0,1,1,2,1,0,0,1,1,-1
Frieda Buhner,POR,POR vs. LV,07/10/2026,2026,L,16,6,2,5,40.0,0,2,0.0,2,2,100.0,0,1,1,0,2,0,3,1,-11
Jewell Loyd,LV,LV @ POR,07/10/2026,2026,W,29,6,2,6,33.3,2,4,50.0,0,0,0.0,1,0,1,0,2,0,1,3,+4
Kierstan Bell,LV,LV @ POR,07/10/2026,2026,W,12,5,1,3,33.3,1,3,33.3,2,2,100.0,1,3,4,1,0,0,1,2,-10
Brianna Turner,LV,LV @ POR,07/10/2026,2026,W,14,2,1,1,100.0,0,0,0.0,0,0,0.0,1,2,3,0,0,2,1,0,-2
Cheyenne Parker-Tyus,LV,LV @ POR,07/10/2026,2026,W,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,-12
Kahleah Copper,PHX,PHX vs. IND,07/10/2026,2026,L,32,22,9,17,52.9,3,6,50.0,1,2,50.0,0,5,5,2,1,0,1,2,-8
Stephanie Talbot,LV,LV @ POR,07/10/2026,2026,W,17,0,0,3,0.0,0,2,0.0,0,0,0.0,0,2,2,1,1,0,1,3,-5
Rhyne Howard,ATL,ATL vs. SEA,07/10/2026,2026,W,35,19,6,14,42.9,4,11,36.4,3,4,75.0,0,4,4,2,4,2,3,4,+7
Holly Winterburn,POR,POR vs. LV,07/10/2026,2026,L,3,3,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,+8
Awa Fam,SEA,SEA @ ATL,07/10/2026,2026,L,30,4,2,8,25.0,0,5,0.0,0,0,0.0,0,5,5,4,0,0,0,0,-12
Natisha Hiedeman,SEA,SEA @ ATL,07/10/2026,2026,L,34,20,7,17,41.2,3,9,33.3,3,3,100.0,0,5,5,3,0,0,4,3,-9
Flau'jae Johnson,SEA,SEA @ ATL,07/10/2026,2026,L,29,14,5,12,41.7,0,3,0.0,4,5,80.0,0,2,2,5,2,1,3,2,-3
Jade Melbourne,SEA,SEA @ ATL,07/10/2026,2026,L,25,5,2,2,100.0,0,0,0.0,1,2,50.0,0,2,2,4,1,0,4,4,-5
Naz Hillmon,ATL,ATL vs. SEA,07/10/2026,2026,W,29,7,2,9,22.2,1,7,14.3,2,2,100.0,0,2,2,1,3,0,1,1,+11
Allisha Gray,ATL,ATL vs. SEA,07/10/2026,2026,W,32,22,7,13,53.8,1,3,33.3,7,7,100.0,0,3,3,5,1,1,3,2,+15
Jordin Canada,ATL,ATL vs. SEA,07/10/2026,2026,W,34,14,4,10,40.0,0,1,0.0,6,7,85.7,3,6,9,8,3,1,2,3,+10
Isobel Borlase,ATL,ATL vs. SEA,07/10/2026,2026,W,10,4,2,2,100.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,2,+3
Monique Akoa Makani,PHX,PHX vs. IND,07/10/2026,2026,L,24,14,4,6,66.7,3,3,100.0,3,3,100.0,0,0,0,3,0,0,4,2,-3
Aliyah Boston,IND,IND @ PHX,07/10/2026,2026,W,38,21,9,16,56.2,3,5,60.0,0,0,0.0,0,9,9,0,1,1,1,2,+7
Kelsey Mitchell,IND,IND @ PHX,07/10/2026,2026,W,35,29,10,22,45.5,3,6,50.0,6,6,100.0,1,1,2,8,3,1,0,3,+4
Lexie Hull,IND,IND @ PHX,07/10/2026,2026,W,18,10,4,6,66.7,2,3,66.7,0,0,0.0,0,0,0,0,0,0,0,1,-3
Makayla Timpson,IND,IND @ PHX,07/10/2026,2026,W,15,0,0,2,0.0,0,0,0.0,0,0,0.0,2,3,5,1,0,1,0,0,+9
Sophie Cunningham,IND,IND @ PHX,07/10/2026,2026,W,29,9,2,7,28.6,1,5,20.0,4,4,100.0,0,2,2,2,1,0,1,1,+5
DeWanna Bonner,PHX,PHX vs. IND,07/10/2026,2026,L,27,9,4,8,50.0,1,3,33.3,0,0,0.0,0,7,7,2,1,0,1,0,-11
Alyssa Thomas,PHX,PHX vs. IND,07/10/2026,2026,L,33,22,10,18,55.6,0,0,0.0,2,2,100.0,1,5,6,7,1,1,1,4,-5
Valeriane Ayayi,PHX,PHX vs. IND,07/10/2026,2026,L,30,10,4,8,50.0,2,5,40.0,0,1,0.0,1,1,2,3,0,0,2,2,-10
Serah Williams,POR,POR vs. LV,07/10/2026,2026,L,6,2,1,3,33.3,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,3,-1
Diamond Miller,CON,CON vs. GS,07/10/2026,2026,L,27,14,4,8,50.0,1,3,33.3,5,5,100.0,0,3,3,0,0,0,3,3,-1
Kaila Charles,GS,GS @ CON,07/10/2026,2026,W,30,9,3,5,60.0,1,1,100.0,2,2,100.0,3,2,5,1,1,0,2,1,+9
Tima Pouye,TOR,TOR vs. DAL,07/10/2026,2026,L,9,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,4,+3
Jessica Shepard,DAL,DAL @ TOR,07/10/2026,2026,W,40,20,7,9,77.8,0,0,0.0,6,8,75.0,6,11,17,3,1,0,4,2,+13
Arike Ogunbowale,DAL,DAL @ TOR,07/10/2026,2026,W,30,20,6,11,54.5,1,3,33.3,7,7,100.0,1,2,3,7,0,0,0,2,+14
Paige Bueckers,DAL,DAL @ TOR,07/10/2026,2026,W,38,34,13,22,59.1,2,5,40.0,6,6,100.0,1,5,6,6,2,0,1,2,+15
Azzi Fudd,DAL,DAL @ TOR,07/10/2026,2026,W,36,13,5,13,38.5,3,7,42.9,0,0,0.0,1,1,2,2,1,0,0,3,+16
Alysha Clark,DAL,DAL @ TOR,07/10/2026,2026,W,17,10,4,4,100.0,2,2,100.0,0,0,0.0,0,0,0,2,0,0,0,4,+16
Marina Mabrey,TOR,TOR vs. DAL,07/10/2026,2026,L,27,34,10,18,55.6,6,9,66.7,8,8,100.0,0,1,1,1,0,0,3,4,-6
Teonni Key,TOR,TOR vs. DAL,07/10/2026,2026,L,7,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,+5
Kia Nurse,TOR,TOR vs. DAL,07/10/2026,2026,L,15,0,0,6,0.0,0,5,0.0,0,0,0.0,0,1,1,1,0,0,0,0,-5
Kayla Alexander,TOR,TOR vs. DAL,07/10/2026,2026,L,10,1,0,1,0.0,0,0,0.0,1,2,50.0,1,1,2,0,0,0,1,2,-9
Kaitlyn Chen,GS,GS @ CON,07/10/2026,2026,W,21,8,4,7,57.1,0,1,0.0,0,2,0.0,0,1,1,1,2,0,4,0,+6
Janelle Salaun,GS,GS @ CON,07/10/2026,2026,W,27,16,5,11,45.5,4,7,57.1,2,2,100.0,0,7,7,1,3,1,1,2,+18
Nadia Fingall,GS,GS @ CON,07/10/2026,2026,W,2,3,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,1,-5
Gianna Kneepkens,CON,CON vs. GS,07/10/2026,2026,L,9,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,3,-8
Hailey Van Lith,CON,CON vs. GS,07/10/2026,2026,L,9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,1,0,0,0,-5
Nell Angloma,CON,CON vs. GS,07/10/2026,2026,L,16,6,3,8,37.5,0,4,0.0,0,0,0.0,0,1,1,4,1,2,2,3,-1
Raegan Beers,CON,CON vs. GS,07/10/2026,2026,L,10,3,0,1,0.0,0,0,0.0,3,4,75.0,1,1,2,1,0,0,1,1,+1
Juste Jocyte,GS,GS @ CON,07/10/2026,2026,W,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-5
Tyasha Harris,IND,IND @ LA,07/09/2026,2026,L,26,10,3,6,50.0,1,4,25.0,3,4,75.0,1,2,3,4,0,0,1,3,-2
Alissa Pili,LA,LA vs. IND,07/09/2026,2026,W,12,4,2,3,66.7,0,0,0.0,0,0,0.0,2,3,5,2,0,0,0,1,+5
Kiana Williams,LA,LA vs. IND,07/09/2026,2026,W,15,5,2,4,50.0,1,3,33.3,0,0,0.0,0,1,1,4,0,0,1,1,+13
Dearica Hamby,LA,LA vs. IND,07/09/2026,2026,W,34,21,8,15,53.3,0,1,0.0,5,6,83.3,2,7,9,2,4,0,3,2,+17
Bree Hall,IND,IND @ LA,07/09/2026,2026,L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3
Raven Johnson,IND,IND @ LA,07/09/2026,2026,L,13,3,1,9,11.1,0,3,0.0,1,2,50.0,2,0,2,2,1,0,2,1,-3
Jihyun Park,LA,LA vs. IND,07/09/2026,2026,W,10,3,0,2,0.0,0,0,0.0,3,4,75.0,2,2,4,1,3,0,0,0,+8
Damiris Dantas,IND,IND @ LA,07/09/2026,2026,L,22,12,4,6,66.7,2,3,66.7,2,2,100.0,0,4,4,2,0,0,2,3,-7
Makayla Timpson,IND,IND @ LA,07/09/2026,2026,L,23,9,4,6,66.7,0,0,0.0,1,3,33.3,1,4,5,0,0,3,1,3,-1
Ariel Atkins,LA,LA vs. IND,07/09/2026,2026,W,31,12,4,10,40.0,2,5,40.0,2,2,100.0,0,3,3,1,2,0,2,5,+7
Kamilla Cardoso,CHI,CHI @ PHX,07/08/2026,2026,W,28,9,4,7,57.1,0,0,0.0,1,3,33.3,1,3,4,4,2,4,1,2,+1
Natasha Cloud,CHI,CHI @ PHX,07/08/2026,2026,W,32,11,3,8,37.5,3,7,42.9,2,2,100.0,0,4,4,6,2,0,1,4,+8
Azura Stevens,CHI,CHI @ PHX,07/08/2026,2026,W,26,9,3,10,30.0,1,3,33.3,2,2,100.0,2,8,10,2,2,0,3,4,-3
Courtney Vandersloot,CHI,CHI @ PHX,07/08/2026,2026,W,18,7,2,6,33.3,1,4,25.0,2,4,50.0,1,2,3,1,0,0,2,1,0
Kia Nurse,TOR,TOR vs. GS,07/08/2026,2026,L,15,8,2,3,66.7,2,3,66.7,2,2,100.0,0,1,1,2,0,0,1,2,-11
Tima Pouye,TOR,TOR vs. GS,07/08/2026,2026,L,13,2,1,4,25.0,0,3,0.0,0,0,0.0,0,0,0,1,0,0,0,1,-4
Alyssa Thomas,PHX,PHX vs. CHI,07/08/2026,2026,L,31,11,3,7,42.9,0,0,0.0,5,7,71.4,0,7,7,5,4,1,5,2,-6
Awak Kuier,DAL,DAL @ NY,07/08/2026,2026,W,28,10,3,6,50.0,3,4,75.0,1,1,100.0,4,8,12,7,0,3,1,4,+8
Arike Ogunbowale,DAL,DAL @ NY,07/08/2026,2026,W,32,8,3,8,37.5,0,4,0.0,2,2,100.0,1,0,1,1,1,0,1,4,+11
Paige Bueckers,DAL,DAL @ NY,07/08/2026,2026,W,33,15,5,15,33.3,1,5,20.0,4,4,100.0,1,6,7,6,0,2,1,1,+15
Azzi Fudd,DAL,DAL @ NY,07/08/2026,2026,W,34,12,6,13,46.2,0,4,0.0,0,0,0.0,0,0,0,3,2,0,0,1,0
Rebekah Gardner,NY,NY vs. DAL,07/08/2026,2026,L,26,4,0,4,0.0,0,1,0.0,4,4,100.0,1,2,3,1,1,0,0,3,-3
Raquel Carrera,NY,NY vs. DAL,07/08/2026,2026,L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-3
Han Xu,NY,NY vs. DAL,07/08/2026,2026,L,8,2,1,3,33.3,0,1,0.0,0,0,0.0,2,1,3,0,0,0,0,0,-9
Betnijah Laney-Hamilton,NY,NY vs. DAL,07/08/2026,2026,L,15,0,0,5,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,2,-9
Marine Johannes,NY,NY vs. DAL,07/08/2026,2026,L,21,7,2,7,28.6,0,5,0.0,3,3,100.0,0,2,2,1,1,0,1,1,-13
Kayla Thornton,GS,GS @ TOR,07/08/2026,2026,W,25,15,4,6,66.7,3,5,60.0,4,4,100.0,4,5,9,0,1,1,2,4,+3
Veronica Burton,GS,GS @ TOR,07/08/2026,2026,W,21,6,1,2,50.0,1,2,50.0,3,4,75.0,0,2,2,6,2,0,1,2,-1
Janelle Salaun,GS,GS @ TOR,07/08/2026,2026,W,23,26,7,10,70.0,5,6,83.3,7,9,77.8,2,4,6,1,1,0,3,1,+11
Kaila Charles,GS,GS @ TOR,07/08/2026,2026,W,25,5,1,7,14.3,0,3,0.0,3,4,75.0,2,3,5,1,0,0,1,4,+12
Kaitlyn Chen,GS,GS @ TOR,07/08/2026,2026,W,22,16,8,12,66.7,0,2,0.0,0,0,0.0,1,0,1,3,1,0,1,1,+11
Isabelle Harrison,TOR,TOR vs. GS,07/08/2026,2026,L,31,24,10,17,58.8,1,2,50.0,3,3,100.0,3,5,8,2,0,0,4,4,-13
Marina Mabrey,TOR,TOR vs. GS,07/08/2026,2026,L,34,11,2,9,22.2,0,3,0.0,7,8,87.5,0,6,6,4,1,0,5,1,-5
Laura Juskaite,TOR,TOR vs. GS,07/08/2026,2026,L,18,5,1,2,50.0,1,2,50.0,2,2,100.0,0,0,0,1,3,0,3,5,+7
Jacy Sheldon,CHI,CHI @ PHX,07/08/2026,2026,W,17,3,1,3,33.3,1,2,50.0,0,2,0.0,0,1,1,2,1,0,0,1,+7
Jessica Shepard,DAL,DAL @ NY,07/08/2026,2026,W,37,22,11,16,68.8,0,0,0.0,0,0,0.0,3,9,12,11,0,0,4,3,+2
Valeriane Ayayi,PHX,PHX vs. CHI,07/08/2026,2026,L,28,9,3,6,50.0,1,4,25.0,2,2,100.0,2,4,6,0,1,0,4,3,-7
Courtney Williams,MIN,MIN @ CON,07/08/2026,2026,W,30,12,6,13,46.2,0,3,0.0,0,0,0.0,0,4,4,7,2,0,5,1,-6
Kennedy Burke,CON,CON vs. MIN,07/08/2026,2026,L,27,3,1,8,12.5,1,4,25.0,0,0,0.0,2,2,4,3,1,3,1,4,-4
Leila Lacan,CON,CON vs. MIN,07/08/2026,2026,L,29,15,5,9,55.6,2,6,33.3,3,3,100.0,1,5,6,6,1,0,1,4,+5
Charlisse Leger-Walker,CON,CON vs. MIN,07/08/2026,2026,L,31,7,3,11,27.3,1,5,20.0,0,0,0.0,0,4,4,3,3,1,4,2,-15
Olivia Nelson-Ododa,CON,CON vs. MIN,07/08/2026,2026,L,27,14,6,9,66.7,0,0,0.0,2,3,66.7,1,4,5,2,1,1,2,2,+2
Diamond Miller,CON,CON vs. MIN,07/08/2026,2026,L,23,13,2,7,28.6,0,3,0.0,9,9,100.0,1,3,4,2,1,1,4,4,-5
Anastasiia Olairi Kosu,MIN,MIN @ CON,07/08/2026,2026,W,15,5,1,3,33.3,0,0,0.0,3,4,75.0,3,1,4,3,0,0,1,2,+11
Antonia Delaere,MIN,MIN @ CON,07/08/2026,2026,W,23,10,4,7,57.1,2,4,50.0,0,0,0.0,0,0,0,0,2,0,3,4,+7
Dorka Juhasz,MIN,MIN @ CON,07/08/2026,2026,W,19,12,4,7,57.1,4,6,66.7,0,0,0.0,1,5,6,1,0,1,1,2,+9
Kayla McBride,MIN,MIN @ CON,07/08/2026,2026,W,38,23,6,10,60.0,2,2,100.0,9,9,100.0,1,3,4,4,2,1,0,2,+9
Lexi Held,PHX,PHX vs. CHI,07/08/2026,2026,L,27,0,0,4,0.0,0,1,0.0,0,0,0.0,1,0,1,2,1,0,1,2,+5
Marta Suarez,PHX,PHX vs. CHI,07/08/2026,2026,L,6,0,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-8
Kahleah Copper,PHX,PHX vs. CHI,07/08/2026,2026,L,34,25,9,19,47.4,4,10,40.0,3,5,60.0,3,1,4,1,1,0,4,3,-9
Jihyun Park,LA,LA vs. SEA,07/07/2026,2026,L,10,0,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,2,-5
Kiana Williams,LA,LA vs. SEA,07/07/2026,2026,L,16,4,2,5,40.0,0,3,0.0,0,0,0.0,0,0,0,3,1,0,1,1,-4
Leila Lacan,CON,CON @ MIN,07/07/2026,2026,W,34,13,5,13,38.5,2,3,66.7,1,2,50.0,1,1,2,3,4,0,0,3,+5
Brittney Griner,CON,CON @ MIN,07/07/2026,2026,W,34,29,11,14,78.6,0,0,0.0,7,11,63.6,2,8,10,3,2,2,1,4,+13
Diamond Miller,CON,CON @ MIN,07/07/2026,2026,W,19,5,2,7,28.6,0,1,0.0,1,2,50.0,0,4,4,3,0,1,1,3,-1
Chance Gray,LA,LA vs. SEA,07/07/2026,2026,L,14,3,1,2,50.0,1,2,50.0,0,0,0.0,0,3,3,0,0,0,0,0,+4
Katie Lou Samuelson,SEA,SEA @ LA,07/07/2026,2026,W,15,9,3,4,75.0,3,4,75.0,0,0,0.0,1,4,5,0,0,0,0,1,-2
Jordan Horston,SEA,SEA @ LA,07/07/2026,2026,W,17,6,3,6,50.0,0,2,0.0,0,0,0.0,0,2,2,1,3,0,0,4,+6
Mackenzie Holmes,SEA,SEA @ LA,07/07/2026,2026,W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,-1
Taylor Thierry,SEA,SEA @ LA,07/07/2026,2026,W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-1
Zia Cooke,SEA,SEA @ LA,07/07/2026,2026,W,13,7,3,8,37.5,1,3,33.3,0,0,0.0,0,2,2,0,0,0,1,3,+3
Emma Cannon,LA,LA vs. SEA,07/07/2026,2026,L,15,5,2,4,50.0,1,2,50.0,0,0,0.0,0,3,3,3,0,1,1,2,-1
Natasha Howard,MIN,MIN vs. CON,07/07/2026,2026,L,26,18,6,10,60.0,0,1,0.0,6,7,85.7,3,3,6,4,0,2,2,5,0
Kate Martin,LA,LA vs. SEA,07/07/2026,2026,L,17,8,1,7,14.3,1,6,16.7,5,6,83.3,1,5,6,0,1,0,0,1,+1
Kennedy Burke,CON,CON @ MIN,07/07/2026,2026,W,23,16,6,8,75.0,3,4,75.0,1,1,100.0,0,0,0,2,2,0,3,0,-4
Charlisse Leger-Walker,CON,CON @ MIN,07/07/2026,2026,W,28,6,2,8,25.0,2,4,50.0,0,0,0.0,1,3,4,5,1,0,2,3,+5
Nia Coffey,MIN,MIN vs. CON,07/07/2026,2026,L,20,2,0,6,0.0,0,4,0.0,2,2,100.0,0,4,4,3,0,3,0,3,+3
Kayla McBride,MIN,MIN vs. CON,07/07/2026,2026,L,38,28,10,19,52.6,4,8,50.0,4,5,80.0,0,3,3,2,0,1,6,2,+2
Courtney Williams,MIN,MIN vs. CON,07/07/2026,2026,L,36,23,10,21,47.6,3,6,50.0,0,0,0.0,2,7,9,6,3,0,2,3,-2
Antonia Delaere,MIN,MIN vs. CON,07/07/2026,2026,L,25,8,3,4,75.0,2,3,66.7,0,0,0.0,1,1,2,0,1,0,0,3,-1
Janelle Salaun,GS,GS @ WSH,07/06/2026,2026,W,25,8,3,13,23.1,2,9,22.2,0,0,0.0,0,1,1,0,1,1,0,2,+14
Kaila Charles,GS,GS @ WSH,07/06/2026,2026,W,25,8,4,10,40.0,0,2,0.0,0,0,0.0,3,2,5,1,1,0,0,3,+19
Kaitlyn Chen,GS,GS @ WSH,07/06/2026,2026,W,21,14,6,9,66.7,1,3,33.3,1,1,100.0,0,1,1,4,0,0,1,1,+14
Cotie McMahon,WSH,WSH vs. GS,07/06/2026,2026,L,29,8,2,7,28.6,1,4,25.0,3,3,100.0,0,5,5,3,0,0,3,2,-9
Angela Dugalic,WSH,WSH vs. GS,07/06/2026,2026,L,10,0,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,-14
Lauren Betts,WSH,WSH vs. GS,07/06/2026,2026,L,16,7,3,7,42.9,0,0,0.0,1,1,100.0,2,3,5,3,0,1,2,1,-10
Lucy Olsen,WSH,WSH vs. GS,07/06/2026,2026,L,15,5,2,5,40.0,1,3,33.3,0,2,0.0,0,0,0,3,0,0,0,0,+2
Cassandre Prosper,WSH,WSH vs. GS,07/06/2026,2026,L,9,0,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,1,0,-3
Veronica Burton,GS,GS @ WSH,07/06/2026,2026,W,23,7,3,10,30.0,0,3,0.0,1,1,100.0,1,2,3,3,2,0,0,1,0
Kiah Stokes,GS,GS @ WSH,07/06/2026,2026,W,28,6,2,4,50.0,2,4,50.0,0,0,0.0,0,9,9,2,1,3,0,1,+15
Li Yueru,DAL,DAL @ TOR,07/05/2026,2026,W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,2,-10
Jade Melbourne,SEA,SEA vs. POR,07/05/2026,2026,L,18,5,2,2,100.0,1,1,100.0,0,0,0.0,0,1,1,3,2,0,2,5,-5
Bridget Carleton,POR,POR @ SEA,07/05/2026,2026,W,31,14,4,14,28.6,1,6,16.7,5,6,83.3,2,5,7,2,2,0,2,2,+4
Ornella Bankole,TOR,TOR vs. DAL,07/05/2026,2026,L,8,2,0,1,0.0,0,1,0.0,2,2,100.0,1,1,2,0,1,0,0,1,+1
Kia Nurse,TOR,TOR vs. DAL,07/05/2026,2026,L,21,12,4,9,44.4,3,7,42.9,1,1,100.0,0,1,1,0,0,0,1,2,+3
Laura Juskaite,TOR,TOR vs. DAL,07/05/2026,2026,L,24,8,3,7,42.9,1,3,33.3,1,2,50.0,2,3,5,1,1,1,1,2,-1
Teonni Key,TOR,TOR vs. DAL,07/05/2026,2026,L,10,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,+1
Tima Pouye,TOR,TOR vs. DAL,07/05/2026,2026,L,21,3,1,6,16.7,1,3,33.3,0,0,0.0,0,0,0,1,0,0,1,1,-12
Aziaha James,DAL,DAL @ TOR,07/05/2026,2026,W,10,3,1,4,25.0,0,0,0.0,1,1,100.0,1,3,4,0,0,0,1,0,-5
Flau'jae Johnson,SEA,SEA vs. POR,07/05/2026,2026,L,31,1,0,5,0.0,0,3,0.0,1,2,50.0,0,8,8,3,1,0,3,3,0
Maddy Siegrist,DAL,DAL @ TOR,07/05/2026,2026,W,8,2,0,1,0.0,0,0,0.0,2,2,100.0,0,0,0,0,0,0,1,0,-14
Alysha Clark,DAL,DAL @ TOR,07/05/2026,2026,W,6,3,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,0,1,1,1,0,-9
Natisha Hiedeman,SEA,SEA vs. POR,07/05/2026,2026,L,34,15,6,13,46.2,2,6,33.3,1,1,100.0,0,2,2,4,4,0,4,1,+2
Awa Fam,SEA,SEA vs. POR,07/05/2026,2026,L,34,12,4,15,26.7,2,8,25.0,2,2,100.0,0,3,3,1,4,1,2,3,-1
Dominique Malonga,SEA,SEA vs. POR,07/05/2026,2026,L,19,22,7,17,41.2,2,5,40.0,6,7,85.7,3,2,5,1,0,0,2,3,+2
Carla Leite,POR,POR @ SEA,07/05/2026,2026,W,22,20,4,8,50.0,0,0,0.0,12,12,100.0,0,3,3,4,0,0,4,5,+5
Sug Sutton,DAL,DAL @ TOR,07/05/2026,2026,W,9,4,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,2,-5
Megan DiLeo,POR,POR @ SEA,07/05/2026,2026,W,27,10,4,7,57.1,1,4,25.0,1,1,100.0,3,6,9,3,0,1,0,3,+9
Emily Engstler,POR,POR @ SEA,07/05/2026,2026,W,22,9,3,8,37.5,1,5,20.0,2,2,100.0,2,6,8,0,2,0,5,1,-3
Sarah Ashlee Barker,POR,POR @ SEA,07/05/2026,2026,W,28,4,2,7,28.6,0,2,0.0,0,0,0.0,0,6,6,3,0,2,1,4,+4
Grace VanSlooten,IND,IND @ LV,07/05/2026,2026,W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2
Myisha Hines-Allen,IND,IND @ LV,07/05/2026,2026,W,14,2,1,3,33.3,0,0,0.0,0,0,0.0,1,4,5,2,0,0,1,2,0
Sophie Cunningham,IND,IND @ LV,07/05/2026,2026,W,21,9,3,6,50.0,3,5,60.0,0,0,0.0,0,1,1,1,0,0,1,2,+13
Chennedy Carter,LV,LV vs. IND,07/05/2026,2026,L,15,0,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,3,-9
Kierstan Bell,LV,LV vs. IND,07/05/2026,2026,L,6,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,+1
Brianna Turner,LV,LV vs. IND,07/05/2026,2026,L,28,6,3,3,100.0,0,0,0.0,0,0,0.0,1,4,5,0,0,1,2,2,-15
Stephanie Talbot,LV,LV vs. IND,07/05/2026,2026,L,17,7,2,3,66.7,1,2,50.0,2,2,100.0,2,2,4,1,0,0,0,1,-9
Cheyenne Parker-Tyus,LV,LV vs. IND,07/05/2026,2026,L,13,9,3,5,60.0,0,2,0.0,3,4,75.0,0,0,0,0,0,0,1,2,+1
Lexie Hull,IND,IND @ LV,07/05/2026,2026,W,22,10,5,10,50.0,0,2,0.0,0,0,0.0,2,2,4,1,2,0,1,4,+4
Raven Johnson,IND,IND @ LV,07/05/2026,2026,W,22,6,3,9,33.3,0,3,0.0,0,0,0.0,3,3,6,2,0,0,0,2,+6
Chelsea Gray,LV,LV vs. CHI,07/04/2026,2026,W,41,18,7,17,41.2,0,4,0.0,4,4,100.0,0,4,4,6,2,0,3,2,+9
Jewell Loyd,LV,LV vs. CHI,07/04/2026,2026,W,39,19,6,13,46.2,3,9,33.3,4,5,80.0,1,4,5,3,1,1,0,1,+18
Jackie Young,LV,LV vs. CHI,07/04/2026,2026,W,39,16,6,11,54.5,0,4,0.0,4,4,100.0,0,6,6,5,2,0,5,3,+5
Te-Hina Paopao,ATL,ATL vs. GS,07/04/2026,2026,L,5,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,2,1,+1
Stephanie Talbot,LV,LV vs. CHI,07/04/2026,2026,W,28,4,2,2,100.0,0,0,0.0,0,0,0.0,0,5,5,0,2,0,1,2,+30
Kayla Thornton,GS,GS @ ATL,07/04/2026,2026,W,23,2,1,7,14.3,0,4,0.0,0,0,0.0,0,4,4,1,1,0,0,1,+18
Gabby Williams,GS,GS @ ATL,07/04/2026,2026,W,27,19,7,14,50.0,4,8,50.0,1,1,100.0,0,1,1,2,3,0,0,3,0
Kiah Stokes,GS,GS @ ATL,07/04/2026,2026,W,22,5,2,4,50.0,1,2,50.0,0,0,0.0,2,5,7,1,3,2,1,5,+5
Veronica Burton,GS,GS @ ATL,07/04/2026,2026,W,31,21,6,9,66.7,2,3,66.7,7,8,87.5,0,1,1,4,1,1,4,3,+13
Kaila Charles,GS,GS @ ATL,07/04/2026,2026,W,18,7,2,6,33.3,1,5,20.0,2,2,100.0,4,4,8,5,3,0,2,4,+11
Allisha Gray,ATL,ATL vs. GS,07/04/2026,2026,L,36,22,5,17,29.4,1,5,20.0,11,16,68.8,1,3,4,3,1,0,4,4,-13
Jordin Canada,ATL,ATL vs. GS,07/04/2026,2026,L,35,7,3,9,33.3,1,3,33.3,0,0,0.0,1,3,4,8,2,0,4,2,+1
Rhyne Howard,ATL,ATL vs. GS,07/04/2026,2026,L,37,19,6,15,40.0,4,11,36.4,3,4,75.0,2,3,5,3,0,1,0,2,-4
NaLyssa Smith,LV,LV vs. CHI,07/04/2026,2026,W,33,29,11,14,78.6,0,0,0.0,7,10,70.0,2,6,8,1,0,0,1,4,+15
Naz Hillmon,ATL,ATL vs. GS,07/04/2026,2026,L,24,3,1,1,100.0,1,1,100.0,0,0,0.0,1,4,5,1,0,0,0,3,0
